"","midptage","age","sex","location","cause","avgIR","avgCF","year"
"773",52,"50 to 54","Male","Global","Hypertensive heart disease",0.000106649665224004,0.0423798223986555,2013
"774",52,"50 to 54","Male","Global","Intracerebral hemorrhage",0.000646499303449961,0.0938537275893923,2013
"775",52,"50 to 54","Male","Global","Ischemic heart disease",0.00164775650530497,0.0417576747331035,2013
"776",52,"50 to 54","Male","Global","Ischemic stroke",0.000179186460656399,0.0161239739391438,2013
"777",57,"55 to 59","Female","Global","Hypertensive heart disease",0.000141793108708032,0.0556056445668674,2013
"778",57,"55 to 59","Female","Global","Intracerebral hemorrhage",0.000630260001048098,0.0870012392394733,2013
"779",57,"55 to 59","Female","Global","Ischemic heart disease",0.00100525981597923,0.0269312213845805,2013
"780",57,"55 to 59","Female","Global","Ischemic stroke",0.000185871185275732,0.00987840110676663,2013
"781",57,"55 to 59","Male","Global","Hypertensive heart disease",0.000169342826801203,0.0514535465755705,2013
"782",57,"55 to 59","Male","Global","Intracerebral hemorrhage",0.0010049491592095,0.107430335563589,2013
"783",57,"55 to 59","Male","Global","Ischemic heart disease",0.00255325628363381,0.0370019448718019,2013
"784",57,"55 to 59","Male","Global","Ischemic stroke",0.000342785358234392,0.018954313078231,2013
"785",62,"60 to 64","Female","Global","Hypertensive heart disease",0.000245014745530857,0.0601180359272979,2013
"786",62,"60 to 64","Female","Global","Intracerebral hemorrhage",0.00100861187698184,0.115507698779037,2013
"787",62,"60 to 64","Female","Global","Ischemic heart disease",0.00183755528772922,0.0310511147813514,2013
"788",62,"60 to 64","Female","Global","Ischemic stroke",0.000470519146142687,0.0166032494492877,2013
"789",62,"60 to 64","Male","Global","Hypertensive heart disease",0.000286761048745377,0.0551852558216772,2013
"790",62,"60 to 64","Male","Global","Intracerebral hemorrhage",0.00156259851467668,0.139010317934612,2013
"791",62,"60 to 64","Male","Global","Ischemic heart disease",0.00405449373416837,0.0357799105476737,2013
"792",62,"60 to 64","Male","Global","Ischemic stroke",0.000831832448563828,0.0302278538432647,2013
"793",67,"65 to 69","Female","Global","Hypertensive heart disease",0.00043082325161206,0.0473122066386492,2013
"794",67,"65 to 69","Female","Global","Intracerebral hemorrhage",0.0016764780541945,0.188573175090081,2013
"795",67,"65 to 69","Female","Global","Ischemic heart disease",0.0033907713880982,0.0335788023984972,2013
"796",67,"65 to 69","Female","Global","Ischemic stroke",0.000983656339532989,0.0231196961744735,2013
"797",67,"65 to 69","Male","Global","Hypertensive heart disease",0.000454923979181979,0.0400604729767201,2013
"798",67,"65 to 69","Male","Global","Intracerebral hemorrhage",0.00242003025659851,0.213500139162439,2013
"799",67,"65 to 69","Male","Global","Ischemic heart disease",0.00671634230806055,0.0351814691402776,2013
"800",67,"65 to 69","Male","Global","Ischemic stroke",0.00161353257295025,0.0405578113154008,2013
"801",72,"70 to 74","Female","Global","Hypertensive heart disease",0.00080124234233373,0.0508320204128046,2013
"802",72,"70 to 74","Female","Global","Intracerebral hemorrhage",0.00243272933650252,0.30632320764392,2013
"803",72,"70 to 74","Female","Global","Ischemic heart disease",0.00644179586053358,0.0422598885403781,2013
"804",72,"70 to 74","Female","Global","Ischemic stroke",0.00260292562774743,0.0431181987220201,2013
"805",72,"70 to 74","Male","Global","Hypertensive heart disease",0.000801334803621201,0.0419635394855941,2013
"806",72,"70 to 74","Male","Global","Intracerebral hemorrhage",0.00356569149164109,0.367480598627251,2013
"807",72,"70 to 74","Male","Global","Ischemic heart disease",0.0112594909048643,0.0409072372346913,2013
"808",72,"70 to 74","Male","Global","Ischemic stroke",0.00356837063227119,0.0666033589637186,2013
"809",77,"75 to 79","Female","Global","Hypertensive heart disease",0.00142404460280863,0.064919216443446,2013
"810",77,"75 to 79","Female","Global","Intracerebral hemorrhage",0.00395768898660951,0.565503033926879,2013
"811",77,"75 to 79","Female","Global","Ischemic heart disease",0.0122430540455078,0.0566883537120567,2013
"812",77,"75 to 79","Female","Global","Ischemic stroke",0.00525336381433053,0.066249126203023,2013
"813",77,"75 to 79","Male","Global","Hypertensive heart disease",0.00136375622634165,0.0535535122503493,2013
"814",77,"75 to 79","Male","Global","Intracerebral hemorrhage",0.00547525881389495,0.720329190988681,2013
"815",77,"75 to 79","Male","Global","Ischemic heart disease",0.0194859112181786,0.0508377687686076,2013
"816",77,"75 to 79","Male","Global","Ischemic stroke",0.00635865582821285,0.0945001626558081,2013
"817",82,"80 to 84","Female","Global","Hypertensive heart disease",0.00268298070132337,0.0879395877023638,2013
"818",82,"80 to 84","Female","Global","Intracerebral hemorrhage",0.00521594163595679,0.798196110445224,2013
"819",82,"80 to 84","Female","Global","Ischemic heart disease",0.0238915857595491,0.0859112188594937,2013
"820",82,"80 to 84","Female","Global","Ischemic stroke",0.0109876587530874,0.115328041779653,2013
"821",82,"80 to 84","Male","Global","Hypertensive heart disease",0.0024994774714321,0.0756439115861103,2013
"822",82,"80 to 84","Male","Global","Intracerebral hemorrhage",0.00700662499090453,0.99,2013
"823",82,"80 to 84","Male","Global","Ischemic heart disease",0.0354368033936751,0.0724279152793173,2013
"824",82,"80 to 84","Male","Global","Ischemic stroke",0.012035020188844,0.15422925385855,2013
"825",87,"85 to 89","Female","Global","Hypertensive heart disease",0.00482205611408573,0.0996622052476171,2013
"826",87,"85 to 89","Female","Global","Intracerebral hemorrhage",0.00739564761729303,0.99,2013
"827",87,"85 to 89","Female","Global","Ischemic heart disease",0.0420278068005152,0.136161675035642,2013
"828",87,"85 to 89","Female","Global","Ischemic stroke",0.018105655496602,0.178606792560313,2013
"829",87,"85 to 89","Male","Global","Hypertensive heart disease",0.00463654313366379,0.0989297964205827,2013
"830",87,"85 to 89","Male","Global","Intracerebral hemorrhage",0.0106074642491327,0.99,2013
"831",87,"85 to 89","Male","Global","Ischemic heart disease",0.0653835024760964,0.114528125154727,2013
"832",87,"85 to 89","Male","Global","Ischemic stroke",0.0199971821729641,0.256856996511993,2013
"833",92,"90 to 94","Female","Global","Hypertensive heart disease",0.00878874794914534,0.12689640730718,2013
"834",92,"90 to 94","Female","Global","Intracerebral hemorrhage",0.0098294808931586,0.99,2013
"835",92,"90 to 94","Female","Global","Ischemic heart disease",0.0734597926394243,0.216208048662835,2013
"836",92,"90 to 94","Female","Global","Ischemic stroke",0.0284421313787786,0.270555603748919,2013
"837",92,"90 to 94","Male","Global","Hypertensive heart disease",0.00727897905033118,0.12505952679209,2013
"838",92,"90 to 94","Male","Global","Intracerebral hemorrhage",0.0109584085015724,0.99,2013
"839",92,"90 to 94","Male","Global","Ischemic heart disease",0.102371493542569,0.174383932490999,2013
"840",92,"90 to 94","Male","Global","Ischemic stroke",0.0271581200504445,0.368876615297836,2013
"841",22,"20 to 24","Female","Global","Hypertensive heart disease",2.04523628570377e-06,0.121127378539909,2012
"842",22,"20 to 24","Female","Global","Intracerebral hemorrhage",1.43945778085563e-05,0.0172933064385826,2012
"843",22,"20 to 24","Female","Global","Ischemic heart disease",2.50145315167186e-05,0.0637866807603678,2012
"844",22,"20 to 24","Female","Global","Ischemic stroke",3.1784093991866e-06,0.00138433991017805,2012
"845",22,"20 to 24","Male","Global","Hypertensive heart disease",1.95287714906343e-06,0.0931643903494523,2012
"846",22,"20 to 24","Male","Global","Intracerebral hemorrhage",2.15804868553132e-05,0.0339575651081798,2012
"847",22,"20 to 24","Male","Global","Ischemic heart disease",4.15175743603493e-05,0.0989518404072263,2012
"848",22,"20 to 24","Male","Global","Ischemic stroke",3.44859961617154e-06,0.00216691513195117,2012
"849",27,"25 to 29","Female","Global","Hypertensive heart disease",3.77908332692364e-06,0.0618359280211729,2012
"850",27,"25 to 29","Female","Global","Intracerebral hemorrhage",1.94574749408006e-05,0.0172371066060953,2012
"851",27,"25 to 29","Female","Global","Ischemic heart disease",3.46637448954629e-05,0.0316066716481425,2012
"852",27,"25 to 29","Female","Global","Ischemic stroke",4.0976561137599e-06,0.00148055884452238,2012
"853",27,"25 to 29","Male","Global","Hypertensive heart disease",3.76802918792649e-06,0.0461599677745811,2012
"854",27,"25 to 29","Male","Global","Intracerebral hemorrhage",2.89459289854639e-05,0.0317679952060047,2012
"855",27,"25 to 29","Male","Global","Ischemic heart disease",7.38177116140188e-05,0.0567726576511139,2012
"856",27,"25 to 29","Male","Global","Ischemic stroke",4.81521441902652e-06,0.00245619630831026,2012
"857",32,"30 to 34","Female","Global","Hypertensive heart disease",7.12995128900434e-06,0.0556993858314514,2012
"858",32,"30 to 34","Female","Global","Intracerebral hemorrhage",3.18006992699453e-05,0.0216703406470469,2012
"859",32,"30 to 34","Female","Global","Ischemic heart disease",6.29049331413869e-05,0.026492416908776,2012
"860",32,"30 to 34","Female","Global","Ischemic stroke",6.536850768875e-06,0.00193088608174031,2012
"861",32,"30 to 34","Male","Global","Hypertensive heart disease",7.94114637052033e-06,0.0459881953360677,2012
"862",32,"30 to 34","Male","Global","Intracerebral hemorrhage",5.39848673554315e-05,0.0420245137545515,2012
"863",32,"30 to 34","Male","Global","Ischemic heart disease",0.000153889501781608,0.0519722493782742,2012
"864",32,"30 to 34","Male","Global","Ischemic stroke",8.32051529578216e-06,0.00339517409916786,2012
"865",37,"35 to 39","Female","Global","Hypertensive heart disease",1.30797075535227e-05,0.055908915468589,2012
"866",37,"35 to 39","Female","Global","Intracerebral hemorrhage",6.13259932120407e-05,0.0311787277372895,2012
"867",37,"35 to 39","Female","Global","Ischemic heart disease",0.000103340788702411,0.023294096523314,2012
"868",37,"35 to 39","Female","Global","Ischemic stroke",1.17890276089403e-05,0.00274153892237916,2012
"869",37,"35 to 39","Male","Global","Hypertensive heart disease",1.51599158027769e-05,0.0492923202070625,2012
"870",37,"35 to 39","Male","Global","Intracerebral hemorrhage",0.000105114603911092,0.0546964555723718,2012
"871",37,"35 to 39","Male","Global","Ischemic heart disease",0.000273415788271598,0.0461975454640419,2012
"872",37,"35 to 39","Male","Global","Ischemic stroke",1.56175145750161e-05,0.00483740312847158,2012
"873",42,"40 to 44","Female","Global","Hypertensive heart disease",2.42626120401943e-05,0.0519893446270578,2012
"874",42,"40 to 44","Female","Global","Intracerebral hemorrhage",0.000123464429892152,0.0452995563538363,2012
"875",42,"40 to 44","Female","Global","Ischemic heart disease",0.000187812790180631,0.0237574184577826,2012
"876",42,"40 to 44","Female","Global","Ischemic stroke",2.37059659301259e-05,0.00415815007604811,2012
"877",42,"40 to 44","Male","Global","Hypertensive heart disease",3.18620429982691e-05,0.0527272372791296,2012
"878",42,"40 to 44","Male","Global","Intracerebral hemorrhage",0.000222350732967151,0.0753309883840318,2012
"879",42,"40 to 44","Male","Global","Ischemic heart disease",0.000525238245935616,0.0459062801195074,2012
"880",42,"40 to 44","Male","Global","Ischemic stroke",3.50556435869271e-05,0.00777640095327317,2012
"881",47,"45 to 49","Female","Global","Hypertensive heart disease",4.68432026892746e-05,0.042984788418843,2012
"882",47,"45 to 49","Female","Global","Intracerebral hemorrhage",0.000215048021132992,0.0535512939414513,2012
"883",47,"45 to 49","Female","Global","Ischemic heart disease",0.000332217939140031,0.025208430875967,2012
"884",47,"45 to 49","Female","Global","Ischemic stroke",4.36680692353624e-05,0.00532347126515929,2012
"885",47,"45 to 49","Male","Global","Hypertensive heart disease",5.86367481341387e-05,0.0422457811073694,2012
"886",47,"45 to 49","Male","Global","Intracerebral hemorrhage",0.000346224697025958,0.0743592254236099,2012
"887",47,"45 to 49","Male","Global","Ischemic heart disease",0.00095537213045028,0.0442560935597835,2012
"888",47,"45 to 49","Male","Global","Ischemic stroke",7.82104814582787e-05,0.011207426114931,2012
"889",52,"50 to 54","Female","Global","Hypertensive heart disease",8.46493513171485e-05,0.0425876119524193,2012
"890",52,"50 to 54","Female","Global","Intracerebral hemorrhage",0.000411508952622702,0.0736908558484128,2012
"891",52,"50 to 54","Female","Global","Ischemic heart disease",0.000568219863606449,0.0251790170335472,2012
"892",52,"50 to 54","Female","Global","Ischemic stroke",9.70412071751245e-05,0.00804305130538547,2012
"893",52,"50 to 54","Male","Global","Hypertensive heart disease",0.000106328069071572,0.0421629853509372,2012
"894",52,"50 to 54","Male","Global","Intracerebral hemorrhage",0.000661742564138902,0.0949717242817641,2012
"895",52,"50 to 54","Male","Global","Ischemic heart disease",0.00164335565563651,0.0414118536584684,2012
"896",52,"50 to 54","Male","Global","Ischemic stroke",0.000182411075788478,0.0166042074021569,2012
"897",57,"55 to 59","Female","Global","Hypertensive heart disease",0.000143871570822616,0.0568749437822181,2012
"898",57,"55 to 59","Female","Global","Intracerebral hemorrhage",0.000653102857641339,0.0892823495921383,2012
"899",57,"55 to 59","Female","Global","Ischemic heart disease",0.00102294179203229,0.0275378563440779,2012
"900",57,"55 to 59","Female","Global","Ischemic stroke",0.000191632383317402,0.010208040403794,2012
"901",57,"55 to 59","Male","Global","Hypertensive heart disease",0.000169402585601173,0.0521749323863084,2012
"902",57,"55 to 59","Male","Global","Intracerebral hemorrhage",0.00102297021189308,0.108524433372273,2012
"903",57,"55 to 59","Male","Global","Ischemic heart disease",0.00257380161187407,0.0371159447796632,2012
"904",57,"55 to 59","Male","Global","Ischemic stroke",0.000344826386839227,0.0192039478947357,2012
"905",62,"60 to 64","Female","Global","Hypertensive heart disease",0.000250411608764803,0.0614087428611296,2012
"906",62,"60 to 64","Female","Global","Intracerebral hemorrhage",0.00104809874984982,0.117703110052653,2012
"907",62,"60 to 64","Female","Global","Ischemic heart disease",0.00186900805224093,0.0315509646977478,2012
"908",62,"60 to 64","Female","Global","Ischemic stroke",0.000479762269700261,0.0169269553099978,2012
"909",62,"60 to 64","Male","Global","Hypertensive heart disease",0.000285926294651037,0.0551699425134885,2012
"910",62,"60 to 64","Male","Global","Intracerebral hemorrhage",0.00157896593035666,0.138042348971533,2012
"911",62,"60 to 64","Male","Global","Ischemic heart disease",0.00403134939654637,0.0353624807435924,2012
"912",62,"60 to 64","Male","Global","Ischemic stroke",0.000825288989877532,0.0301915847126213,2012
"913",67,"65 to 69","Female","Global","Hypertensive heart disease",0.000435080402925619,0.0481462785793573,2012
"914",67,"65 to 69","Female","Global","Intracerebral hemorrhage",0.00172850378945217,0.191516510749287,2012
"915",67,"65 to 69","Female","Global","Ischemic heart disease",0.00350620776623089,0.0343381686671682,2012
"916",67,"65 to 69","Female","Global","Ischemic stroke",0.00103567267057059,0.0241152629570304,2012
"917",67,"65 to 69","Male","Global","Hypertensive heart disease",0.00045406826075181,0.0403366690702998,2012
"918",67,"65 to 69","Male","Global","Intracerebral hemorrhage",0.00245920653395474,0.212405093964434,2012
"919",67,"65 to 69","Male","Global","Ischemic heart disease",0.00689208060803636,0.0357297783966838,2012
"920",67,"65 to 69","Male","Global","Ischemic stroke",0.00166820023909305,0.0417675281686703,2012
